title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Bankruptcy,Robin Leonard,finance,First published in 1998,/works/OL23497W?edition=ia%3Abankruptcyisitr000leon,/authors/OL25859A/Robin_Leonard,//covers.openlibrary.org/b/olid/OL8377559M-M.jpg,Publish Date February 2004|Publisher  Nolo|Language English|Pages 208,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Private pensions,United States. General Accounting Office,finance,First published in 1989,/works/OL10733804W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 2000|Publisher  The Office|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Telecommunications,United States. General Accounting Office,finance,First published in 1988,/works/OL10733808W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 1999|Publisher  The Office|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Numbered account,Christopher Reich,finance,First published in 1998,/works/OL549417W?edition=ia%3Anumberedaccou00reic,/authors/OL39120A/Christopher_Reich,//covers.openlibrary.org/b/olid/OL694560M-M.jpg,Publish Date 1998|Publisher  Delacorte Press|Language English|Pages 483,"In his explosive debut thriller, Christopher Reich tells the harrowing story of a young man willing to risk everything--his career, his integrity, and even his life--to hunt down his father's killer. Set in the secret, labyrinthine world of Swiss banking, Numbered Account, with its detail and intelligence, could have been written only by an insider--the author himself worked at a major Swiss bank for three years. Former U.S. marine and Harvard Business School graduate Nicholas Neumann seems to have it all: a dream job, a beautiful fiance, a future bright with promise. But beneath the dazzling veneer of this golden boy is a man haunted by the brutal killing of his father seventeen years before. And when new evidence implicates the venerable United Swiss Bank in the crime, Nick finds himself willing to do whatever it takes to uncover the truth.Leaving behind everything he holds dear, Nick takes a job in Zurich with the United Swiss Bank, and is soon plunged into a world where everything--loyalty, power, even life and death--can be bought and sold for the right price.  As the secrets of the venerable bank are laid bare, suddenly Nick knows far too much--about the offer he never should have accepted, about the money he never should have handled, about the woman he never should have loved. And as the darkness gathers around him, Nick is faced with a shattering truth: To catch the criminal who murdered his father, he must become a criminal himself.A work of searing intelligence and sheer storytelling genius, Numbered Account is one of those rare thrillers that not only make you sweat, but make you think.   Read more Read less",5 Want to read|0 Currently reading|0 Have read
Financial markets and the economy,Charles N. Henning,finance,First published in 1974,/works/OL4976334W?edition=ia%3Afinancialmarkets00henn,/authors/OL1075028A/Charles_N._Henning,//covers.openlibrary.org/b/olid/OL4548876M-M.jpg,Publish Date 1978|Publisher  Prentice-Hall|Language English|Pages 543,This edition doesn't have a description yet. Can you add one?,1 Want to read|1 Currently reading|0 Have read
Growing money,Gail Karlitz,finance,First published in 1999,/works/OL5801814W,/authors/OL1422125A/Gail_Karlitz,//covers.openlibrary.org/b/olid/OL3383335M-M.jpg,Publish Date 2001|Publisher  Price Stern Sloan|Language English|Pages 122,"Explains different types of investing--savings accounts, bonds, stocks, and mutual funds--and provides information to help make decisions on each kind of investment.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Managing your money,J. K. Lasser,finance,First published in 1953,/works/OL4542182W?edition=ia%3Amanagingyourmone00lass,/authors/OL915730A/J._K._Lasser,//covers.openlibrary.org/b/olid/OL6113979M-M.jpg,Publish Date 1953|Publisher  Holt|Language English|Pages 430,"From ""Your Power As A Woman"", page 187:    ""This clear, comprehensive book, written by two of America's outstanding financial experts, tells you everything you need to know about money matters. It gives you a firm background in income tax returns, insurance, investment, credit, budgets, and home financing.""   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Children and money,Grace W. Weinstein,finance,First published in 1973,/works/OL3507616W,/authors/OL586413A/Grace_W._Weinstein,//covers.openlibrary.org/b/olid/OL5062859M-M.jpg,Publish Date 1985|Publisher  New American Library|Language English|Pages 231,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How Much Is Enough?,Diane McCurdy,finance,First published in 2013,/works/OL20374776W?edition=ia%3Ahowmuchisenoughb0000mccu,/authors/OL2740851A/Diane_McCurdy,//covers.openlibrary.org/b/olid/OL27589468M-M.jpg,"Publish Date Jan 21, 2013|Publisher  Wiley|Pages 288",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The influence of tax-leeway on educational adaptability,Widnell Dimsdale Knott,finance,First published in 1939,/works/OL160085W?edition=ia%3Ainfluenceoftaxle0000knot,/authors/OL2082395A/Widnell_Dimsdale_Knott,//covers.openlibrary.org/b/olid/OL5473697M-M.jpg,Publish Date 1972|Publisher  AMS Press|Language English|Pages 84,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mean markets and lizard brains,Terry Burnham,finance,First published in 2005,/works/OL222507W?edition=ia%3Ameanmarketslizar00burn,/authors/OL2464718A/Terry_Burnham,//covers.openlibrary.org/b/olid/OL24264992M-M.jpg,"Publish Date 2008|Publisher  John Wiley & Sons, Ltd.|Language English","Everyone from journalists to market pros are turning to behavioral finance to explain, analyze, and predict market direction. In contrast to old-school assumptions of cool-headed rationality, the new behavioral school embraces hot-blooded human irrationality as a core feature of both individuals and financial markets. The 2002 Nobel Prize in Economics was awarded to scholars of this new scientific approach to irrationality. In Mean Markets and Lizard Brains, Terry Burnham, an economist who has a proven ability to translate complex topics into everyday language, reveals the biological causes of irrationality. The human brain contains ancient structures that exert powerful and often unconscious influences on behavior. This ""lizard brain"" may have helped our ancestors eat and reproduce, but it wreaks havoc with our finances. Going far beyond cataloguing our financial foibles, Dr. Burnham applies this novel approach to all of today's most important financial topics: the stock market, the economy, real estate, bonds, mortgages, inflation, and savings. This broad and scholarly investigation provides an in-depth look at why manias, panics, and crashes happen, and why people are built to want to buy at irrationally high prices and sell at irrationally low prices. Most importantly, by incorporating the new science of irrationality, readers can position themselves to profit from financial markets that often seem downright mean. Mean Markets and Lizard Brains skillfully identifies the craziness that is part of human nature, helps us see it in ourselves, and then shows us how to profit from a world that doesn't always make sense.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
If You Made a Million,David M. Schwartz,finance,First published in 1989,/works/OL83706W?edition=ia%3Aifyoumademillion00schw,/authors/OL21942A/David_M._Schwartz,//covers.openlibrary.org/b/olid/OL2036618M-M.jpg,"Publish Date 1989|Publisher  Lothrop, Lee & Shepard Books|Language English|Pages 40","Describes the various forms which money can take, including coins, paper money, and personal checks, and how it can be used to make purchases, pay off loans, or build interest in the bank.   Read more Read less",14 Want to read|1 Currently reading|0 Have read
Making microfinance work,Craig Churchill,finance,First published in 2006,/works/OL18687930W?edition=ia%3Amakingmicrofinan0000chur,/authors/OL3205500A/Craig_Churchill,//covers.openlibrary.org/b/olid/OL9124440M-M.jpg,"Publish Date November 30, 2006|Publisher  International Labor Office,              International Labour Office|Language English|Pages 416",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Free money for small businesses and entrepreneurs,Laurie Blum,finance,First published in 1988,/works/OL1962293W?edition=ia%3Afreemoneyforsmal00blum,/authors/OL833293A/Laurie_Blum,//covers.openlibrary.org/b/olid/OL2391570M-M.jpg,Publish Date 1988|Publisher  Wiley|Language English|Pages 229,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Anti-drug media campaign: ONDCP met most mandates, but evaluations of impact are inconclusive : report to congressional committees",United States. General Accounting Office,finance,First published in 2000,/works/OL564756W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 2000|Publisher  The Office|Language English|Pages 91,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to Help Your Husband Make More Money So You Can Be a Stay-At-Home Mom,Joanne Watson,finance,First published in 2002,/works/OL8136293W?edition=ia%3Ahowtohelpyourhus00joan,/authors/OL2711311A/Joanne_Watson,//covers.openlibrary.org/b/olid/OL7538325M-M.jpg,Publish Date January 2003|Publisher  Grand Central Publishing|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Stagflation,Howard J. Sherman,finance,First published in 1976,/works/OL2037149W?edition=ia%3Astagflationradic0000sher,/authors/OL246480A/Howard_J._Sherman,//covers.openlibrary.org/b/olid/OL4887858M-M.jpg,Publish Date 1976|Publisher  Harper & Row|Language English|Pages 252,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Grants from Europe,Ann Davison,finance,First published in 1984,/works/OL11439646W?edition=ia%3Agrantsfromeurope0005eddavi,/authors/OL4810598A/Ann_Davison,//covers.openlibrary.org/b/olid/OL18692141M-M.jpg,Publish Date 1989|Publisher  Bedford Square Press|Language English|Pages 91,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"El Salvador: remesas, dolarización y crecimiento",Mauricio González Orellana,finance,First published in 2008,/works/OL11817481W,/authors/OL5043056A/Mauricio_González_Orellana,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Universidad Dr. José Matías Delgado, Centro de Investigaciones en Ciencias y Humanidades, CICH|Language Spanish|Pages 80",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Hearing on H.R. 3850, the Fair Chance Act",United States. Congress. House. Committe...,finance,First published in 1990,/works/OL3016007W,/authors/OL463931A/United_States._Congress._House._Committee_on_Education_and_Labor._Subcommittee_on_Elementary_Seconda,/images/icons/avatar_book-sm.png,"Publish Date 1990|Publisher  U.S. G.P.O.,              For sale by the Supt. of Docs., Congressional Sales Office, U.S. G.P.O.|Language English|Pages 191",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Yen!,Daniel Burstein,finance,First published in 1988,/works/OL2750621W?edition=ia%3Ayenjapansnewfina00burs,/authors/OL403598A/Daniel_Burstein,//covers.openlibrary.org/b/olid/OL7661030M-M.jpg,Publish Date October 1988|Publisher  Simon & Schuster|Language English|Pages 335,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Home Grown Sugar Beet (Research and Education) Fund Account ... Year Ended 31 March ...,"Great Britain, Ministry of Agriculture, ...",finance,First published in 1975,/works/OL28236914W,/authors/OL10510346A/Great_Britain_Ministry_of_Agriculture_Fisheries_and_Food_Staff,/images/icons/avatar_book-sm.png,"Publish Date 1980|Publisher  Stationery Office, The|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"British war finance, 1914-15",W. R. Lawson,finance,First published in 1915,/works/OL7717120W?edition=ia%3Abritishwarfinanc00laws,/authors/OL2388019A/W._R._Lawson,//covers.openlibrary.org/b/olid/OL13524123M-M.jpg,Publish Date 1915|Publisher  Constable|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Long-term cost implications of Farmers Home Administration subsidized and guaranteed loan program: report,United States. General Accounting Office,finance,First published in 1979,/works/OL564663W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  General Accounting Office|Language English|Pages 63,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Healthcare anti-fraud bills,United States. Congress. Senate. Committ...,finance,First published in 1986,/works/OL4399815W?edition=ia%3Ahealthcareantifr00unit,/authors/OL868302A/United_States._Congress._Senate._Committee_on_Finance._Subcommittee_on_Health.,//covers.openlibrary.org/b/olid/OL2343927M-M.jpg,Publish Date 1986|Publisher  U.S. G.P.O.|Language English|Pages 157,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Expenditure Tax,Nicholas Kaldor,finance,First published in 2003,/works/OL8014886W,/authors/OL2668370A/Nicholas_Kaldor,//covers.openlibrary.org/b/olid/OL7491182M-M.jpg,"Publish Date September 24, 2003|Publisher  Routledge|Language English|Pages 256",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Global Credit Management,Ron Wells,finance,First published in 2004,/works/OL8208570W?edition=ia%3Aglobalcreditmana00well,/authors/OL2732128A/Ron_Wells,//covers.openlibrary.org/b/olid/OL7598042M-M.jpg,"Publish Date March 1, 2004|Publisher  Wiley|Language English|Pages 178",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Nonprofit Management Handbook,Tracy Daniel Connors,finance,First published in 1993,/works/OL8226338W?edition=ia%3Anonprofitmanagem0000unse,/authors/OL2736832A/Tracy_Daniel_Connors,//covers.openlibrary.org/b/olid/OL9903291M-M.jpg,Publish Date January 1995|Publisher  John Wiley & Sons Inc|Language English|Pages 288,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Can't Take It With You,Lewis B. Cullman,finance,First published in 2004,/works/OL8231591W?edition=ia%3Acanttakeitwithyo00lewi,/authors/OL2740373A/Lewis_B._Cullman,//covers.openlibrary.org/b/olid/OL7619773M-M.jpg,"Publish Date May 3, 2004|Publisher  Wiley|Language English|Pages 240","Praise for Can't Take It With You    ""Lewis Cullman is one of this nation's major and most generous philanthropists. Here he combines a fascinating autobiography of a life in finance with a powerful expose' of how the business of giving works, including some tips for all of us on how to leverage our money to enlarge our largesse.""  -Walter Cronkite    ""Lewis Cullman has woven a rich and seamless fabric from the varied strands of his business, philanthropic, and personal life. Every chapter is filled with wonderful insights and amusing anecdotes that illuminate a life that has been very well lived. This book has been written with an honesty and candor that should serve as a model for others.""  -David Rockefeller    ""Lewis Cullman's memoir made me feel good. A vibrant, thoughtful, and gracious man has written a wonderful tale about living a full life and giving back a lot to society.""  -Arthur Levitt  Former Chairman, Securities and Exchange Commission    ""I was so enjoyably exhausted after reading the book-I can only imagine living the life! It seems there is no good cause that Lewis has not supported, no good business opportunity that Lewis has missed, and no fun that Lewis has not had.""  -Agnes Gund  President Emerita, The Museum of Modern Art    ""Now I know that venture capitalism and horse trading are almost as much fun as looking for new species in the Amazon. This book is exceptionally well written. The prose is evocative, vibrant, and inspirational.""  -Edward O. Wilson  Professor Emeritus, Harvard University  Honorary Curator in Entomology, Harvard's Museum of Comparative Zoology   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Impact of Gramm-Rudman on federal drug programs,United States. Congress. House. Select C...,finance,First published in 1986,/works/OL3401362W,/authors/OL557424A/United_States._Congress._House._Select_Committee_on_Narcotics_Abuse_and_Control.,/images/icons/avatar_book-sm.png,"Publish Date 1986|Publisher  U.S. G.P.O.,              For sale by the Supt. of Docs., Congressional Sales Office, U.S. G.P.O.|Language English|Pages 88",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Programa Nacional de Irrigação, PRONI (Sul, Sudeste, Centro-Oeste e Norte)",Programa Nacional de Irrigação (Brazil...,finance,First published in 1986,/works/OL3776759W,/authors/OL666556A/Programa_Nacional_de_Irrigação_(Brazil),/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Coordenadoria de Comunicação Social do PRONI|Language Portuguese|Pages 111,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Characteristics of the present political state of Great Britain,Robert Wallace,finance,First published in 1758,/works/OL4008138W,/authors/OL739058A/Robert_Wallace,/images/icons/avatar_book-sm.png,Publish Date 1969|Publisher  A. M. Kelley|Language English|Pages 227,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Securities markets and corporate governance,Yuwa Wei,finance,First published in 2009,/works/OL18647411W,/authors/OL3047661A/Yuwa_Wei,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Ashgate Pub.|Language English|Pages 291,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Soft Computing in Management and Business Economics,Anna M. Gil-Lafuente,finance,First published in 2012,/works/OL19902636W?edition=ia%3Asoftcomputingman02meri,/authors/OL7579239A/Anna_M._Gil-Lafuente,//covers.openlibrary.org/b/olid/OL27088050M-M.jpg,"Publish Date 2012|Publisher  Springer Berlin Heidelberg,              Imprint: Springer|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Preparedness and Response for Catastrophic Disasters,Rick Bissell,finance,First published in 2013,/works/OL21039560W,/authors/OL8043423A/Rick_Bissell,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Taylor & Francis Group|Language English|Pages 416,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hotel Law,Nelson Migdal,finance,First published in 2015,/works/OL21289923W,/authors/OL8155318A/Nelson_Migdal,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Taylor & Francis Group|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
A continuation of the narrative of the missions to the new settlements,General Association of Connecticut.,finance,First published in 1795,/works/OL224690W,/authors/OL2491034A/General_Association_of_Connecticut.,/images/icons/avatar_book-sm.png,Publish Date 1797|Publisher  Printed by T. & S. Green|Language English|Pages 15,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The dark side of valuation,Aswath Damodaran,finance,First published in 2001,/works/OL1816872W?edition=ia%3Adarksidevaluatio00damo_468,/authors/OL217873A/Aswath_Damodaran,//covers.openlibrary.org/b/olid/OL24267343M-M.jpg,Publish Date 2007|Publisher  Pearson Education|Language English,"The comprehensive guide to valuing technology companies Projections for future revenues, earnings, cash flows, the impact of stock options, and more 5 detailed case studies cover the entire tech lifecycle: Amazon.com, Ariba, Cisco, Motorola, and a new IPO Presented by one of the world's leading experts in valuation State-of-the-art tools for assessing the value of any technology company     Technology companies have exploded in importance, yet investors and analysts face unprecedented challenges in valuing them.  In The Dark Side of Valuation, one of the world's leading valuation experts reviews every approach, demonstrating exactly how to adapt traditional techniques to minimize risks and maximize returns.    Aswath Damodaran begins with an overview of the markets' dramatic shift towards technology stocks - specifically new technology stocks.  He then identifies key valuation principles and techniques, demonstrating them through five case studies that encompass the entire technology company lifecycle: Amazon.com, Ariba, Cisco, Motorola, and a new IPO-ready startup.  Coverage includes:    Adaptation of discounted cash flow models for tech companies with limited histories, shifting business mixes, and volatile stock prices The limitations of traditional accounting definitions in measuring technology company cash flows Superior processes for estimating future revenues, earnings, and cash flows Evaluation of the impact of management and employee stock options on share value and earnings multiples An in-depth assessment of PEG and price-to sale ratios Relative valuation: fundamentals, earnings multiples, and revenue multiples      ""What a refreshing book to read!  Damodaran's book is essential if capital markets are going to accurately gauge the contributions of emerging companies...His insights are illuminating and his mastery of financial analysis is unmatched.""   -Louis Columbus Director of Marketing, Linksys   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Targeting terrorist financing,Arabinda Acharya,finance,First published in 2009,/works/OL13740509W,/authors/OL6582804A/Arabinda_Acharya,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Routledge|Language English|Pages 241,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
On Money and Markets: A Wall Street Memoir,Henry Kaufman,finance,First published in 2000,/works/OL3497583W?edition=ia%3Aonmoneymarkets00henr,/authors/OL584284A/Henry_Kaufman,//covers.openlibrary.org/b/olid/OL9253238M-M.jpg,"Publish Date April 30, 2000|Publisher  McGraw-Hill Companies|Language English|Pages 388","A leader's provocative look at 20th century financial markets   Henry Kaufman, former vice Chairman of Salomon Brothers, was a key Wall Street figure in the 70s and 80s. His projections about interest rates, bond performance, unemployment, and government debt impacted monetary policy in more than one presidential administration, and prompted swings in the markets. You'll find On Money and Markets --Dr. Kaufman's look back at the financial and economic arenas he helped shape for half a century -- both fascinating and valuable. His memoir gives you insight into such questions as why the Federal Reserve has gained so much power, and what it means for investors....and what patterns we can see in the credit crunches and other financial crises that have rocked Wall Street and world markets. The dozen or so questions he explores are of serious concern to today's investors. And few other experts have Dr. Kaufman's perspective and experience to answer them.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Infrastructure Asset Management with Power System Applications,Lina Bertling Tjernberg,finance,First published in 2018,/works/OL21335193W,/authors/OL8173986A/Lina_Bertling_Tjernberg,//covers.openlibrary.org/b/olid/OL28896902M-M.jpg,"Publish Date 2018|Publisher  Taylor & Francis Group,              CRC Press|Language English|Pages 534",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The financiers of congressional elections,Peter L. Francia,finance,First published in 2003,/works/OL16786136W?edition=ia%3Afinanciersofcong00fran,/authors/OL1435160A/Peter_L._Francia,//covers.openlibrary.org/b/olid/OL17105457M-M.jpg,Publish Date 2003|Publisher  Columbia University Press|Language English|Pages 205,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Creative giving,Michael D. Reeves,finance,First published in 2005,/works/OL13392912W?edition=ia%3Acreatingauthenti0000fash,/authors/OL2884830A/Michael_D._Reeves,//covers.openlibrary.org/b/olid/OL21477876M-M.jpg,Publish Date 2005|Publisher  Discipleship Resources|Language English|Pages 158,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Public sector economics,C. V. Brown,finance,First published in 1982,/works/OL4792593W?edition=ia%3Apublicsectorecon0004brow,/authors/OL1008319A/C._V._Brown,//covers.openlibrary.org/b/olid/OL3091226M-M.jpg,Publish Date 1982|Publisher  M. Robertson|Language English|Pages 500,This edition doesn't have a description yet. Can you add one?,3 Want to read|1 Currently reading|0 Have read
Improving government,Charles A. Bowsher,finance,First published in 1993,/works/OL11075094W,/authors/OL4620084A/Charles_A._Bowsher,/images/icons/avatar_book-sm.png,"Publish Date 1994|Publisher  The Office,              The Office [distributor|Language English|Pages 35",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Preserving the Monarchy,Munro Price,finance,First published in 1995,/works/OL3467614W,/authors/OL577987A/Munro_Price,//covers.openlibrary.org/b/olid/OL1085642M-M.jpg,Publish Date 1995|Publisher  Cambridge University Press|Language English|Pages 256,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wall Street revalued,Andrew Smithers,finance,First published in 2009,/works/OL5961413W,/authors/OL1479367A/Andrew_Smithers,//covers.openlibrary.org/b/olid/OL24271210M-M.jpg,Publish Date 2009|Publisher  John Wiley & Sons|Language English,"In 2000 one of the world's foremost economists, Andrew Smithers, showed that the US stock market was widely over-priced at its peak and correctly advised investors to sell. He also argued that central bankers should adjust their policies not only in light of expected inflation but also if stock prices reach excessive levels. At the time, few economists agreed with him, today it is hard to find those who would disagree.   In the past central bankers have denied that markets can be valued and that it did not matter if they fell. These two intellectual mistakes are the fundamentals cause of the current financial market crisis. In addition, a lack of understanding by investors as to how to value the market has also resulted in widespread losses.   It is clearly of great importance to everyone that neither these losses nor the current financial chaos should be repeated and thus that the principle of asset valuation should be widely understood.   In this timely and thought-provoking sequel to the hugely successful Valuing Wall Street Andrew Smithers puts forward a coherent and testable economic theory in order to influence investors, pension consultants and central bankers policy decisions so that thy may prevent history repeating itself. Backed by theory and substantial evidence Andrew shows that assets can be valued, as financial markets are neither perfectly efficient nor absurd casinos.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Restoring financial stability,Viral V. Acharya,finance,First published in 2009,/works/OL16988584W?edition=ia%3Arestoringfinanci00vira,/authors/OL1386765A/Viral_V._Acharya,//covers.openlibrary.org/b/olid/OL23057121M-M.jpg,Publish Date 2009|Publisher  John Wiley & Sons|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
8 Ways to Avoid Probate,Mary Randolph,finance,First published in 2001,/works/OL3942736W?edition=ia%3A8waystoavoidprob00mary_0,/authors/OL718757A/Mary_Randolph,//covers.openlibrary.org/b/olid/OL9868558M-M.jpg,"Publish Date August 2001|Publisher  Nolo Press,              NOLO|Language English|Pages 240","Save your family money, time and headaches with a few easy steps. Probate can drag on for years, and can easily cost your family thousands of dollars- money that would otherwise have gone to them.8 Ways to Avoid Probate offers simple but effective methods to skip the entire process-- plus real-world examples of how others have used them. In the end, you'll understand:payable-on-death accountsnaming beneficiariesspecial procedures for small estatesusing joint ownership of propertycreating a living trustmaking gifts of property and moneyand moreThe 7th edition provides the latest estate and gift tax rules, updated 50-state tables on simplified probate, new IRS rules on inherited IRAs and 401(k)s. And more on how to leave real estate without probate -- 10 states now allow a special deed for this purpose.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Economics of public finance,Cedric Sandford,finance,First published in 1969,/works/OL11290131W?edition=ia%3Aeconomicsofpubli0000sand_a8s6,/authors/OL4737453A/Cedric_Sandford,//covers.openlibrary.org/b/olid/OL14895706M-M.jpg,Publish Date 1969|Publisher  Pergamon|Language English|Pages 266,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wall Street Lingo,Nora Peterson,finance,First published in 2007,/works/OL8659182W?edition=ia%3Awallstreetlingot0000pete,/authors/OL2921341A/Nora_Peterson,//covers.openlibrary.org/b/olid/OL9384617M-M.jpg,"Publish Date February 19, 2007|Publisher  Atlantic Publishing Company (FL)|Language English|Pages 288",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Simulation and optimization in finance,Dessislava A. Pachamanova,finance,First published in 2010,/works/OL15588219W,/authors/OL6873947A/Dessislava_A._Pachamanova,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  Wiley|Language English,"""An introduction to the theory and practice of financial simulation and optimization  In recent years, there has been a notable increase in the use of simulation and optimization methods in the financial industry. Applications include portfolio allocation, risk management, pricing, and capital budgeting under uncertainty. This accessible guide provides an introduction to the simulation and optimization techniques most widely used in finance, while at the same time offering background on the financial concepts in these applications. In addition, it clarifies difficult concepts in traditional models of uncertainty in finance, and teaches you how to build models with software.  It does this by reviewing current simulation and optimization methodology-along with available software-and proceeds with portfolio risk management, modeling of random processes, pricing of financial derivatives, and real options applications. Contains a unique combination of finance theory and rigorous mathematical modeling emphasizing a hands-on approach through implementation with software. Highlights not only classical applications, but also more recent developments, such as pricing of mortgage-backed securities. Includes models and code in both spreadsheet-based software (@RISK, Solver, Evolver, VBA) and mathematical modeling software (MATLAB). Filled with in-depth insights and practical advice, Simulation and Optimization Modeling in Finance offers essential guidance on some of the most important topics in financial management.""--   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Housing finance,United States. General Accounting Office,finance,First published in 1993,/works/OL10733795W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  The Office|Language English|Pages 100,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Learning Chinese, turning Chinese",Edward McDonald,finance,First published in 2010,/works/OL15616956W?edition=ia%3Achinesestatesret0000duck,/authors/OL3149982A/Edward_McDonald,//covers.openlibrary.org/b/olid/OL24567174M-M.jpg,Publish Date 2010|Publisher  Routledge|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Cost analysis, cost recovery, marketing, and fee-based services",M. Sandra Wood,finance,First published in 1985,/works/OL18303450W,/authors/OL1078154A/M._Sandra_Wood,//covers.openlibrary.org/b/olid/OL3020734M-M.jpg,"Publish Date 1985|Publisher  Haworth Press,              Routledge|Language English|Pages 268",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Arts Money,Joan Jeffri,finance,First published in 1983,/works/OL902731W,/authors/OL79170A/Joan_Jeffri,//covers.openlibrary.org/b/olid/OL2186725M-M.jpg,Publish Date 1989|Publisher  University of Minnesota Press|Language English|Pages 293,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
