title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in Romania (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877312M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 61",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Provitamins and Vitamins in Poland (World Trade Report),The Provitamins and Vitamins Research Gr,finance,First published in 2001,/works/OL10877212M,/authors/OL3494583A/The_Provitamins_and_Vitamins_Research_Gr,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 36",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Pigments, Paints, Varnishes and Related Materials in Russia (World Trade Report)",Forecasts for Imported Pig Iron Cast Iro,finance,First published in 2001,/works/OL10876964M,/authors/OL3484424A/Forecasts_for_Imported_Pig_Iron_Cast_Iro,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 82",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Coke, and Briquettes in Malaysia (World Trade Report)",Coke The Coal,finance,First published in 2001,/works/OL10877368M,/authors/OL3494501A/Coke_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 17",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Pigments, Paints, Varnishes and Related Materials in Saudi Arabia (World Trade Report)",Forecasts for Imported Pig Iron Cast Iro,finance,First published in 2001,/works/OL10876965M,/authors/OL3484424A/Forecasts_for_Imported_Pig_Iron_Cast_Iro,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 40",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Provitamins and Vitamins in Kenya (World Trade Report),The Provitamins and Vitamins Research Gr,finance,First published in 2001,/works/OL10877198M,/authors/OL3494583A/The_Provitamins_and_Vitamins_Research_Gr,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 16",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Provitamins and Vitamins in Malta (World Trade Report),The Provitamins and Vitamins Research Gr,finance,First published in 2001,/works/OL10877200M,/authors/OL3494583A/The_Provitamins_and_Vitamins_Research_Gr,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 13",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Distempers, Water Pigments, Varnishes, and Lacquers in Poland (World Trade Report)",Water Pigments The Distempers,finance,First published in 2001,/works/OL10877048M,/authors/OL3495236A/Water_Pigments_The_Distempers,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 49",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in Trinidad and Tobago (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877328M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 47",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Coke, and Briquettes in Germany (World Trade Report)",Coke The Coal,finance,First published in 2001,/works/OL10877355M,/authors/OL3494501A/Coke_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 88",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in Yemen (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877336M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Distempers, Water Pigments, Varnishes, and Lacquers in Egypt (World Trade Report)",Water Pigments The Distempers,finance,First published in 2001,/works/OL10877009M,/authors/OL3495236A/Water_Pigments_The_Distempers,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 42",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Lignite, and Peat in Lebanon (World Trade Report)",Lignite The Coal,finance,First published in 2001,/works/OL10877406M,/authors/OL3484393A/Lignite_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 16",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Coke, and Briquettes in Bulgaria (World Trade Report)",Coke The Coal,finance,First published in 2001,/works/OL10877345M,/authors/OL3494501A/Coke_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 19",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Distempers, Water Pigments, Varnishes, and Lacquers in Ecuador (World Trade Report)",Water Pigments The Distempers,finance,First published in 2001,/works/OL10877008M,/authors/OL3495236A/Water_Pigments_The_Distempers,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in Liberia (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877278M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 23",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Coke, and Briquettes in Indonesia (World Trade Report)",Coke The Coal,finance,First published in 2001,/works/OL10877361M,/authors/OL3494501A/Coke_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 34",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in Barbados (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877239M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 17",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Lignite, and Peat in Egypt (World Trade Report)",Lignite The Coal,finance,First published in 2001,/works/OL10877393M,/authors/OL3484393A/Lignite_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 21",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Coke, and Briquettes in South Korea (World Trade Report)",Coke The Coal,finance,First published in 2001,/works/OL10877293M,/authors/OL3494501A/Coke_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 26",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Medicinal and Pharmaceutical Products in Chile (World Trade Report),The Medicinal and Pharmaceutical Product,finance,First published in 2001,/works/OL10877085M,/authors/OL3495239A/The_Medicinal_and_Pharmaceutical_Product,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 44",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in St. Kitts and Nevis (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877321M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 23",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in Taiwan (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877326M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 59",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Distempers, Water Pigments, Varnishes, and Lacquers in Iran (World Trade Report)",Water Pigments The Distempers,finance,First published in 2001,/works/OL10877023M,/authors/OL3495236A/Water_Pigments_The_Distempers,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Medicinal and Pharmaceutical Products in Iran (World Trade Report),The Medicinal and Pharmaceutical Product,finance,First published in 2001,/works/OL10877110M,/authors/OL3495239A/The_Medicinal_and_Pharmaceutical_Product,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Coke, and Briquettes in United Kingdom (World Trade Report)",Coke The Coal,finance,First published in 2001,/works/OL10877302M,/authors/OL3494501A/Coke_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 77",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in Czech Republic (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877254M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 69",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Pigments, Paints, Varnishes and Related Materials in Zimbabwe (World Trade Report)",Forecasts for Imported Pig Iron Cast Iro,finance,First published in 2001,/works/OL10876986M,/authors/OL3484424A/Forecasts_for_Imported_Pig_Iron_Cast_Iro,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 18",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Provitamins and Vitamins in Spain (World Trade Report),The Provitamins and Vitamins Research Gr,finance,First published in 2001,/works/OL10877220M,/authors/OL3494583A/The_Provitamins_and_Vitamins_Research_Gr,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 79",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Provitamins and Vitamins in Taiwan (World Trade Report),The Provitamins and Vitamins Research Gr,finance,First published in 2001,/works/OL10877223M,/authors/OL3494583A/The_Provitamins_and_Vitamins_Research_Gr,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 44",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Provitamins and Vitamins in Vietnam (World Trade Report),The Provitamins and Vitamins Research Gr,finance,First published in 2001,/works/OL10877231M,/authors/OL3494583A/The_Provitamins_and_Vitamins_Research_Gr,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 18",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Lignite, and Peat in Ivory coast (World Trade Report)",Lignite The Coal,finance,First published in 2001,/works/OL10877404M,/authors/OL3484393A/Lignite_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 13",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Lignite, and Peat in Syrian Arab Republic (World Trade Report)",Lignite The Coal,finance,First published in 2001,/works/OL10877426M,/authors/OL3484393A/Lignite_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 13",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Distempers, Water Pigments, Varnishes, and Lacquers in Portugal (World Trade Report)",Water Pigments The Distempers,finance,First published in 2001,/works/OL10877049M,/authors/OL3495236A/Water_Pigments_The_Distempers,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 63",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Medicinal and Pharmaceutical Products in Dominica (World Trade Report),The Medicinal and Pharmaceutical Product,finance,First published in 2001,/works/OL10877094M,/authors/OL3495239A/The_Medicinal_and_Pharmaceutical_Product,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Provitamins and Vitamins in Norway (World Trade Report),The Provitamins and Vitamins Research Gr,finance,First published in 2001,/works/OL10877208M,/authors/OL3494583A/The_Provitamins_and_Vitamins_Research_Gr,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 19",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Mineral Fuels, Lubricants, and Related Materials in El Salvador (World Trade Report)",Lubricants The Mineral Fuels,finance,First published in 2001,/works/OL10877258M,/authors/OL3495230A/Lubricants_The_Mineral_Fuels,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 31",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 Import and Export Market for Coal, Coke, and Briquettes in Austria (World Trade Report)",Coke The Coal,finance,First published in 2001,/works/OL10877342M,/authors/OL3494501A/Coke_The_Coal,/images/icons/avatar_book-sm.png,"Publish Date February 19, 2001|Publisher  Icon Group International|Language English|Pages 27",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 Import and Export Market for Medicinal and Pharmaceutical Products in Colombia (World Trade Report),The Medicinal and Pharmaceutical Product,finance,First published in 2001,/works/OL10877087M,/authors/OL3495239A/The_Medicinal_and_Pharmaceutical_Product,/images/icons/avatar_book-sm.png,"Publish Date February 16, 2001|Publisher  Icon Group International|Language English|Pages 55",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Federal Tax Handbook, 1992",,finance,First published in 1992,/works/OL11001339M,,/images/icons/avatar_book-sm.png,Publish Date January 1992|Publisher  MacMillan Publishing Company.|Language English|Pages 800,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Ria Federal Tax Handbook, 1997 Edition (RIA Federal Tax Handbook)",,finance,First published in 1997,/works/OL11001410M,,/images/icons/avatar_book-sm.png,Publish Date March 1997|Publisher  Research Institute of America|Language English|Pages 896,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Federal Estate & Gift Taxes,,finance,First published in 1997,/works/OL11001416M,,/images/icons/avatar_book-sm.png,Publish Date March 1997|Publisher  Research Institute of America|Language English|Pages 2160,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Marketing Paperback Fourteenth Edition with Original Material, Custompublication",,finance,First published in 2007,/works/OL11011855M,,//covers.openlibrary.org/b/olid/OL11011855M-M.jpg,Publish Date June 2007|Publisher  Houghton Mifflin Company|Language English|Pages 629,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Business Looseleaf Ninth Edition with Study Guide, Custom Publication",,finance,First published in 2007,/works/OL11011771M,,/images/icons/avatar_book-sm.png,Publish Date March 2007|Publisher  Houghton Mifflin Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Madison Avenue Handbook,,finance,First published in 1982,/works/OL11115123M,,/images/icons/avatar_book-sm.png,Publish Date December 1982|Publisher  Peter Glenn Publications|Language English|Pages 360,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Researching and Reporting for Business Decisions,Wells,finance,First published in 1996,/works/OL11118095M,/authors/OL2706643A/Wells,/images/icons/avatar_book-sm.png,Publish Date May 1996|Publisher  Dame Publications|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Compensation,,finance,First published in 1998,/works/OL11115445M,,/images/icons/avatar_book-sm.png,Publish Date January 1998|Publisher  International City/County Management Associat|Language English|Pages 271,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
S320 Cu Financial Analysis,,finance,First published in 1995,/works/OL11088796M,,/images/icons/avatar_book-sm.png,Publish Date January 1995|Publisher  Kendall Hunt Pub Co,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
1997 Business Rankings Annual,Gale Group,finance,First published in 1996,/works/OL11092892M,/authors/OL2626509A/Gale_Group,//covers.openlibrary.org/b/olid/OL11092892M-M.jpg,Publish Date December 1996|Publisher  Gale Group|Language English|Pages 800,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
English to Bulgarian Law Dictionary - CD ROM,B. Balkandzhieva,finance,First published in 2005,/works/OL11042652M,/authors/OL3532416A/B._Balkandzhieva,/images/icons/avatar_book-sm.png,"Publish Date October 1, 2005|Publisher  French & European Publications Inc|Pages 600",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business Ranking Annual,,finance,First published in 2000,/works/OL11093988M,,/images/icons/avatar_book-sm.png,Publish Date October 2000|Publisher  Gale Cengage|Language English|Pages 740,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Retail Trade International 2000, Europe (Retail Trade International)",,finance,First published in 1999,/works/OL11045771M,,/images/icons/avatar_book-sm.png,Publish Date October 1999|Publisher  Gale Cengage|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Esops, Trasops, Paysops & Other Employee Stock Ownership Plans",,finance,First published in 1982,/works/OL11138112M,,/images/icons/avatar_book-sm.png,Publish Date December 1982|Publisher  Practising Law Institute|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Peterson's Guide to Programs in Business, Education, Health and Law 1989",Peterson,finance,First published in 1989,/works/OL11174853M,/authors/OL2621708A/Peterson,/images/icons/avatar_book-sm.png,Publish Date January 1989|Publisher  Peterson's|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Human Resources, 1990-91 (Annual Editions)",Fred Maidment,finance,First published in 1990,/works/OL11178680M,/authors/OL2634382A/Fred_Maidment,/images/icons/avatar_book-sm.png,Publish Date December 1990|Publisher  Dushkin Pub Group|Pages 256,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Federal Taxation of Partners (Wg&l Tax Series),McKee,finance,First published in 1992,/works/OL11149935M,/authors/OL3350344A/McKee,/images/icons/avatar_book-sm.png,Publish Date March 1992|Publisher  Warren Gorham & Lamont|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Federal Taxation of Partnerships and Partners,William F. Nelson,finance,First published in 1988,/works/OL11149905M,/authors/OL3557254A/William_F._Nelson,/images/icons/avatar_book-sm.png,Publish Date December 1988|Publisher  Warren Gorham & Lamont|Language English|Pages 1040,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"China's Automotive Policies, Laws and Regulations, 1999",,finance,First published in 1999,/works/OL11732704M,,/images/icons/avatar_book-sm.png,Publish Date April 1999|Publisher  China Business Update|Language English|Pages 150,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to Keep More of What You Make! 135 Easy Ways to Save Money and Increase Your Purchasing Power,Doris Fitzgerald,finance,First published in 2003,/works/OL11803186M,/authors/OL3749729A/Doris_Fitzgerald,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Words of Wisdom Press|Pages 112,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Keep Pedaling, Zen Farmer",Wright Dorsey,finance,First published in 2004,/works/OL11807536M,/authors/OL3751694A/Wright_Dorsey,//covers.openlibrary.org/b/olid/OL11807536M-M.jpg,Publish Date October 2004|Publisher  Brown Books|Language English|Pages 100,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What is Prosperity and Does God Want You to Have It?,Walter Hallam,finance,First published in 1997,/works/OL11739560M,/authors/OL2491854A/Walter_Hallam,//covers.openlibrary.org/b/olid/OL11739560M-M.jpg,"Publish Date June 1, 1997|Publisher  Walter Hallam Ministries|Language English|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My Life in a Box..A Life Organizer,,finance,First published in 2006,/works/OL11748518M,,//covers.openlibrary.org/b/olid/OL11748518M-M.jpg,"Publish Date September 15, 2006|Publisher  AGL Publishing|Language English|Pages 40",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Home Equity Management Guidebook,Roccy DeFrancesco,finance,First published in 2007,/works/OL11832462M,/authors/OL3111570A/Roccy_DeFrancesco,/images/icons/avatar_book-sm.png,"Publish Date August 10, 2007|Publisher  TriArc Advisors, LLC|Language English|Pages 326",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Charity Finance Handbook,,finance,First published in 1992,/works/OL11955366M,,/images/icons/avatar_book-sm.png,"Publish Date May 30, 1992|Publisher  New Holland Publishers Ltd",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Implementing Successful Credit Control (Biography & Memoirs),Alan Dixie,finance,First published in 1997,/works/OL11955814M,/authors/OL2471042A/Alan_Dixie,//covers.openlibrary.org/b/olid/OL11955814M-M.jpg,"Publish Date May 22, 1997|Publisher  Management Books 2000 Ltd|Pages 176",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
International Mergers and Acquisitions Review 2003/2004,,finance,First published in 2003,/works/OL11906375M,,/images/icons/avatar_book-sm.png,"Publish Date February 7, 2003|Publisher  Euromoney Institutional Investor PLC",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Euromoney Foreign Exchange and Treasury Management Handbook,,finance,First published in 2003,/works/OL11906382M,,/images/icons/avatar_book-sm.png,"Publish Date January 31, 2003|Publisher  Euromoney Institutional Investor PLC",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Nebraska (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1988,/works/OL12026394M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date October 1988|Publisher  Oasis Press,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Iowa (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1990,/works/OL12026420M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date October 1990|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Washington State (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1990,/works/OL12026435M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date October 1990|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in North Carolina (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1991,/works/OL12026455M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date June 1991|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Hawaii (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1991,/works/OL12026419M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date September 1991|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Florida (Starting and Operating a Business In...),Jonathan H. Warner,finance,First published in 1991,/works/OL12026449M,/authors/OL3801155A/Jonathan_H._Warner,/images/icons/avatar_book-sm.png,Publish Date March 1991|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Utah (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1991,/works/OL12026461M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date July 1991|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Arkansas (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1990,/works/OL12026429M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date October 1990|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Rhode Island (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1991,/works/OL12026457M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date April 1991|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Starting and Operating a Business in Delaware (Starting and Operating a Business In...),Michael D. Jenkins,finance,First published in 1991,/works/OL12026448M,/authors/OL2494236A/Michael_D._Jenkins,/images/icons/avatar_book-sm.png,Publish Date July 1991|Publisher  Oasis Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Handbook for No-Load Fund Investors,Sheldon Jacobs,finance,First published in 1988,/works/OL12029872M,/authors/OL461646A/Sheldon_Jacobs,/images/icons/avatar_book-sm.png,Publish Date April 1988|Publisher  Irwin Professional Publishing|Language English|Pages 420,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
