title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Joseph McCarthy and the Cold War,Victoria Sherrow,juvenile_literature,First published in 1998,/works/OL15837455W?edition=ia%3Ajosephmccarthyco00sher,/authors/OL30042A/Victoria_Sherrow,//covers.openlibrary.org/b/olid/OL355763M-M.jpg,Publish Date 1999|Publisher  Blackbirch Press|Language English|Pages 79,A biography of the unknown first-term senator from Wisconsin who gained notoriety by stirring up anti-Communist fears in the years after World War II.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Automation,Joel Seldin,juvenile_literature,First published in 1965,/works/OL160918W,/authors/OL2205688A/Joel_Seldin,/images/icons/avatar_book-sm.png,Publish Date 1965|Publisher  Coward-McCann|Language English|Pages 121,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Where are my birth parents?,Karen Gravelle,juvenile_literature,First published in 1993,/works/OL15841006W?edition=ia%3Awherearemybirthp00grav,/authors/OL216764A/Karen_Gravelle,//covers.openlibrary.org/b/olid/OL24750681M-M.jpg,Publish Date 1993|Publisher  Walker and Co.|Language English|Pages 132,Discusses how and why adopted children may try to locate and get to know their birth parents and examines possible psychological benefits and problems associated with the process.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Showdown at Little Big Horn,Dee Alexander Brown,juvenile_literature,First published in 1964,/works/OL14864814W?edition=ia%3Ashowdownatlittle00brow,/authors/OL22437A/Dee_Alexander_Brown,//covers.openlibrary.org/b/olid/OL16515005M-M.jpg,Publish Date 1971|Publisher  Berkley Pub. Co.|Language English|Pages 190,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The revolutionary age of Andrew Jackson,Robert Vincent Remini,juvenile_literature,First published in 1976,/works/OL14865064W?edition=ia%3Arevolutionaryage00remi,/authors/OL22444A/Robert_Vincent_Remini,//covers.openlibrary.org/b/olid/OL5043068M-M.jpg,Publish Date 1976|Publisher  Harper & Row|Language English|Pages 205,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
It's Your Environment,Environmental Action Coalition.,juvenile_literature,First published in 1976,/works/OL171784W?edition=ia%3Aitsyourenvironme00envi,/authors/OL2007305A/Environmental_Action_Coalition.,//covers.openlibrary.org/b/olid/OL5211197M-M.jpg,Publish Date 1976|Publisher  Scribner|Language English|Pages 218,"Text, illustrations, and suggested projects explore environmental concerns of urban areas.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
War,Lauri S. Scherer,juvenile_literature,First published in 2009,/works/OL17873079W?edition=ia%3Awar0000sche,/authors/OL7028005A/Lauri_S._Scherer,//covers.openlibrary.org/b/olid/OL24115818M-M.jpg,Publish Date 2009|Publisher  Greenhaven Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Alexandria Ocasio-Cortez,Emma Kaiser,juvenile_literature,First published in 2020,/works/OL20746694W,/authors/OL7897342A/Emma_Kaiser,//covers.openlibrary.org/b/olid/OL28061882M-M.jpg,"Publish Date 2020|Publisher  North Star Editions,              Focus Readers|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sen lin bao,Vitaliĭ Bianki,juvenile_literature,First published in 2010,/works/OL20366203W?edition=ia%3Asenlinbao0000bian,/authors/OL132613A/Vitaliĭ_Bianki,//covers.openlibrary.org/b/olid/OL37070670M-M.jpg,Publish Date 2010|Publisher  Anhui shao nian er tong chu ban she|Language Chinese|Pages 214,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Arabian nights: three tales,Deborah Nourse Lattimore,juvenile_literature,First published in 1995,/works/OL15215307W?edition=ia%3Aarabiannightsthr0000latt,/authors/OL25706A/Deborah_Nourse_Lattimore,//covers.openlibrary.org/b/olid/OL1085925M-M.jpg,Publish Date 1995|Publisher  HarperCollins|Language English|Pages 60,"A retelling of three tales from the ""Arabian Nights"" including ""Aladdin,"" ""The Queen of the Serpents,"" and ""The Lost city of Ubar.""   Read more Read less",3 Want to read|0 Currently reading|0 Have read
Paper flight,Jack Botermans,juvenile_literature,First published in 1984,/works/OL5101358W?edition=ia%3Apaperflight48mod0000bote,/authors/OL1123238A/Jack_Botermans,//covers.openlibrary.org/b/olid/OL15489056M-M.jpg,"Publish Date 1984|Publisher  Henry Holt,              Holt Paperbacks|Language English|Pages 120",This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
The 1960s,Rosemary Shipton,juvenile_literature,First published in 1999,/works/OL12645353W?edition=ia%3A1960s0000ship,/authors/OL5640859A/Rosemary_Shipton,//covers.openlibrary.org/b/olid/OL12225289M-M.jpg,Publish Date 1999|Publisher  Weigl Educational Publishers,Discusses significant events in Canadian history during the 1960s.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
The reading group,Elizabeth Noble,juvenile_literature,First published in 2005,/works/OL5732391W?edition=ia%3Areadinggroup00nobl,/authors/OL2631770A/Elizabeth_Noble,//covers.openlibrary.org/b/olid/OL3307570M-M.jpg,"Publish Date 2005|Publisher  Perennial,              William Morrow Paperbacks|Language English","The Reading Group follows the trials and tribulations of a group of women who meet regularly to read and discuss books.Over the course of a year, each of these women become intertwined, both in the books they read and within each other's lives.Inspired by a shared desire for conversation, a good book and a glass of wine-Clare, Harriet, Nicole, Polly, and Susan undergo startling revelations and transformations despite their differences in background, age and respective dilemmas.What starts as a reading group gradually evolves into a forum where the women may express their views through the books they read and grow to become increasingly more open as the bonds of friendship cement.In The Reading Group, Noble reveals the many complicated paths in life we all face as well as the power and importance of friendship.   Read more Read less",6 Want to read|0 Currently reading|0 Have read
Electric gadgets and gizmos,Alan Bartholomew,juvenile_literature,First published in 1998,/works/OL8817845W?edition=ia%3Aelectricgadgetsg00bart,/authors/OL3014867A/Alan_Bartholomew,//covers.openlibrary.org/b/olid/OL8550381M-M.jpg,"Publish Date April 9, 1998|Publisher  Kids Can Press, Ltd.|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
My very first books of the Bible,Mary Hollingsworth,juvenile_literature,First published in 2001,/works/OL53453W,/authors/OL34453A/Mary_Hollingsworth,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  Honor Kidz|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
King Midas,Robert Newby,juvenile_literature,First published in 1990,/works/OL4105447W?edition=ia%3Akingmidaswithsel00newb,/authors/OL769628A/Robert_Newby,//covers.openlibrary.org/b/olid/OL26342640M-M.jpg,,Presents the classic tale of the king who wished that everything he touched would turn to gold. Line drawing depict selected sentences in American Sign language.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
The Caboose Who Got Loose,Bill Peet,juvenile_literature,First published in 1971,/works/OL3636860W,/authors/OL621168A/Bill_Peet,//covers.openlibrary.org/b/olid/OL7467293M-M.jpg,Publish Date 1971|Publisher  Houghton Mifflin Co.|Language English|Pages 48,"Tired of being last on the smoky, noisy freight train, Katy Caboose wishes for some way to escape from the endless track.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
History Quest,Timothy Knapman,juvenile_literature,First published in 2013,/works/OL28265741W?edition=ia%3Amedievalmayhem0000knap,/authors/OL3371799A/Timothy_Knapman,//covers.openlibrary.org/b/olid/OL39239693M-M.jpg,"Publish Date 2013|Publisher  Quarto Publishing Group UK,              QED Publishing|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The story of the church,Alfred McBride,juvenile_literature,First published in 1983,/works/OL2016923W?edition=ia%3Astoryofchurchpea0000mcbr,/authors/OL243268A/Alfred_McBride,//covers.openlibrary.org/b/olid/OL2968362M-M.jpg,Publish Date 1983|Publisher  St. Anthony Messenger Press|Language English|Pages 168,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Statue of Liberty,Joanne Mattern,juvenile_literature,First published in 2017,/works/OL21836567W,/authors/OL5291646A/Joanne_Mattern,//covers.openlibrary.org/b/olid/OL29760208M-M.jpg,Publish Date 2017|Publisher  Red Chair Press|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The wall that did not fall,Marilyn Lashbrook,juvenile_literature,First published in 1988,/works/OL2016352W,/authors/OL243175A/Marilyn_Lashbrook,//covers.openlibrary.org/b/olid/OL2412495M-M.jpg,Publish Date 1988|Publisher  Roper Press|Language English|Pages 32,Retells the biblical story of how Rahab's faith in God saved her during the Battle of Jericho.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The Ark,Arthur Geisert,juvenile_literature,First published in 1988,/works/OL2955225W,/authors/OL451126A/Arthur_Geisert,//covers.openlibrary.org/b/olid/OL2039396M-M.jpg,Publish Date 1988|Publisher  Houghton Mifflin|Language English|Pages 48,"Retells the familiar Bible story, using etchings as illustrations, and vividly depicting life inside the ark.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
David,Ben Alex,juvenile_literature,First published in 1989,/works/OL4521490W,/authors/OL907866A/Ben_Alex,//covers.openlibrary.org/b/olid/OL9535014M-M.jpg,Publish Date 1989|Publisher  Eerdmans|Language English|Pages 31,The story of the shepherd boy who saved the Israelites from their enemies the Philistines by killing the giant Goliath with his sling.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The environmental crisis: will we survive?,Charles B. Myers,juvenile_literature,First published in 1972,/works/OL2678875W?edition=ia%3Aenvironmentalcri0000myer_k9n8,/authors/OL390985A/Charles_B._Myers,//covers.openlibrary.org/b/olid/OL5324111M-M.jpg,Publish Date 1972|Publisher  Prentice-Hall|Language English|Pages 119,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Six things to make,Robyn Green,juvenile_literature,First published in 1987,/works/OL3749453W,/authors/OL658577A/Robyn_Green,/images/icons/avatar_book-sm.png,"Publish Date 1996|Publisher  Mondo,              [Literacy First!] [distributor]|Language English|Pages 24",Easy-to-follow directions for making decorative items from six different cultures.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
"Roads, bridges and tunnels",Doug Kincaid,juvenile_literature,First published in 1979,/works/OL11240787W,/authors/OL1234718A/Doug_Kincaid,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Hulton|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Panic Workbook for Teens,Debra Kissen,juvenile_literature,First published in 2015,/works/OL21083250W?edition=ia%3Apanicworkbookfor0000kiss,/authors/OL7858770A/Debra_Kissen,//covers.openlibrary.org/b/olid/OL28538573M-M.jpg,"Publish Date 2015|Publisher  New Harbinger Publications,              Instant Help,              Instant Help Books, an imprint of New Harbinger Publications, Inc.|Language English|Pages 176",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Alive in the killing fields,Nawuth Keat,juvenile_literature,First published in 2009,/works/OL13609363W?edition=ia%3Aaliveinkillingfi00keat,/authors/OL6468119A/Nawuth_Keat,//covers.openlibrary.org/b/olid/OL22528946M-M.jpg,Publish Date 2009|Publisher  National Geographic|Language English,"Alive in the Killing Fields is the real-life memoir of Nawuth Keat, a man who survived the horrors of war-torn Cambodia. He has now broken a longtime silence in the hope that telling the truth about what happened to his people and his country will spare future generations from similar tragedy.In this captivating memoir, a young Nawuth defies the odds and survives the invasion of his homeland by the Khmer Rouge. Under the brutal reign of the dictator Pol Pot, he loses his parents, young sister, and other members of his family. After his hometown of Salatrave was overrun, Nawuth and his remaining relatives are eventually captured and enslaved by Khmer Rouge fighters. They endure physical abuse, hunger, and inhumane living conditions. But through it all, their sense of family holds them together, giving them the strength to persevere through a time when any assertion of identity is punishable by death.Nawuth's story of survival and escape from the Killing Fields of Cambodia is also a message of hope; an inspiration to children whose worlds have been darkened by hardship and separation from loved ones. This story provides a timeless lesson in the value of human dignity and freedom for readers of all ages.   Read more Read less",1 Want to read|1 Currently reading|0 Have read
Delta Force in Action (Special Ops),Gail Blasser Riley,juvenile_literature,First published in 2008,/works/OL2642028W?edition=ia%3Adeltaforceinacti0000rile,/authors/OL385061A/Gail_Blasser_Riley,//covers.openlibrary.org/b/olid/OL12493013M-M.jpg,Publish Date January 2008|Publisher  Bearport Publishing|Language English|Pages 32,"Kids will learn what it takes to be part of an elite group of soldiers in Delta Force in Action! This group is so top-secret that the U.S. government never talks about it, but the firsthand narratives found in this book reveal the heroic efforts of this special unit of the United States Army. Readers will be inspired as they follow recruits from the grueling training program to their daring hostage rescues and battles with terrorists around the globe. Large action photos, grade-appropriate text, and a narrative format will keep kids turning the pages as they learn about our nation’s military heroes. Delta Force in Action is part of Bearport’s Special Ops series.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
I Live in the Desert,Gini Holland,juvenile_literature,First published in 2004,/works/OL1833744W?edition=ia%3Ailiveindesertviv0000holl,/authors/OL219586A/Gini_Holland,//covers.openlibrary.org/b/olid/OL8203061M-M.jpg,Publish Date January 2004|Publisher  Weekly Reader Early Learning Library|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The U.S. Supreme Court,Patricia J. Murphy,juvenile_literature,First published in 2002,/works/OL5706942W?edition=ia%3Aussupremecourt0000murp,/authors/OL1388481A/Patricia_J._Murphy,//covers.openlibrary.org/b/olid/OL3938762M-M.jpg,Publish Date 2002|Publisher  Compass Point Books|Language English|Pages 24,"Describes the history and procedures of the United States Supreme Court, and explains when and where the Supreme Court justices hear cases, and how they make decisions.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Far-Out Science Projects With Height and Depth,Robert Gardner,juvenile_literature,First published in 2003,/works/OL7940095W?edition=ia%3Afaroutsciencepro0000gard_x1s9,/authors/OL2647363A/Robert_Gardner,//covers.openlibrary.org/b/olid/OL10936906M-M.jpg,Publish Date January 2003|Publisher  Enslow Elementary|Language English|Pages 48,"How high are the clouds?  If you dug a hole to the center of Earth, how deep would it be?  Can you use shadows to find the height of a tree?  There are so many things to measure in the world around you.  The ideas introduced in this book will help you perform exciting and fun experiments.  Some will even give you ideas for your science fair.  All you need are some simple materials, most of which can be found around your home, school, or neighborhood.  You will then be ready to discover the world of height and depth!   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Going to School/ De Camino a La Escuela: De Camino a La Escuela (My Day at School/ Mi Dia En La Escuela),Joanne Mattern,juvenile_literature,First published in 2006,/works/OL501724W?edition=ia%3Agoingtoschooldec0000matt,/authors/OL33325A/Joanne_Mattern,//covers.openlibrary.org/b/olid/OL11497055M-M.jpg,"Publish Date August 30, 2006|Publisher  Weekly Reader Early Learning Library|Language Spanish|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Everything Real Justin Bieber Fans Should Know Do,Barry MacDonald,juvenile_literature,First published in 2012,/works/OL17480742W?edition=ia%3Aeverythingrealju0000macd,/authors/OL1927662A/Barry_MacDonald,//covers.openlibrary.org/b/olid/OL26067003M-M.jpg,Publish Date 2012|Publisher  Triumph Books (IL),This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Quirky, Jerky, Extra Perky: More About Adjectives (Words Are Categorical)",Brian P. Cleary,juvenile_literature,First published in 2007,/works/OL1934282W?edition=ia%3Aquirkyjerkyextra00clea_470,/authors/OL7494521A/Brian_P._Cleary,//covers.openlibrary.org/b/olid/OL24281728M-M.jpg,Publish Date 2007|Publisher  Lerner Publishing Group|Language English,One book is never enough to explore the wide range of amazing adjectives! The crazy cats deliver loads of additional examples to illustrate the potent power of adjectives to describe the wonderful world around us—and our incredible imaginations. Brian P. Cleary’s playful verse and Brian Gable’s comical cats turn traditional grammar lessons on end. Each adjective is printed in color for easy identification. Read this book aloud and share the delight of the sense—and nonsense—of words.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Fresh-picked poetry,Michelle Schaub,juvenile_literature,First published in 1920,/works/OL20053965W,/authors/OL7068621A/Michelle_Schaub,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Charlesbridge Publishing|Language English,"This collection of poems takes young readers to a day at an urban farmers  market. Who to see, what to eat, and how produce is grown it s all so exciting, fresh, and delicious.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
What Is a Blizzard?,Robin Johnson,juvenile_literature,First published in 2016,/works/OL20472024W?edition=ia%3Awhatisblizzard0000john,/authors/OL5033868A/Robin_Johnson,//covers.openlibrary.org/b/olid/OL27700379M-M.jpg,"Publish Date Apr 01, 2016|Publisher  Crabtree Pub Co|Pages 24",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Great Depression,Michael Burgan,juvenile_literature,First published in 2002,/works/OL15037020W?edition=ia%3Agreatdepression0000burg,/authors/OL22987A/Michael_Burgan,//covers.openlibrary.org/b/olid/OL3937690M-M.jpg,Publish Date 2002|Publisher  Compass Point Books|Language English|Pages 48,"Provides information on the history and effects that the Great Depression had on the United States people and the economy. Also explains President Franklin D. Roosevelt's ""New Deal"".   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Our national parks,Lucia Raatma,juvenile_literature,First published in 2002,/works/OL15050562W,/authors/OL26377A/Lucia_Raatma,//covers.openlibrary.org/b/olid/OL3938763M-M.jpg,Publish Date 2002|Publisher  Compass Point Books|Language English|Pages 24,"Explains the history of the national parks in the United States, and how the parks are managed and enjoyed today.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The carpetbaggers,Lucia Raatma,juvenile_literature,First published in 2005,/works/OL15050506W?edition=ia%3Acarpetbaggers0000raat,/authors/OL26377A/Lucia_Raatma,//covers.openlibrary.org/b/olid/OL3294824M-M.jpg,Publish Date 2005|Publisher  Compass Point Books|Language English|Pages 48,"Discusses the Reconstruction Era, the name of the period following the Civil War, and the citizens who moved from the Northern to the Southern United States, known as carpetbaggers, and their experiences to rebuild the South.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Shopping smarts,Anna Scheff,juvenile_literature,First published in 2012,/works/OL15952384W?edition=ia%3Ashoppingsmartsho0000sche,/authors/OL6946665A/Anna_Scheff,//covers.openlibrary.org/b/olid/OL24858432M-M.jpg,Publish Date 2012|Publisher  Twenty-First Century Books|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Science crafts for kids,Gwen Diehn,juvenile_literature,First published in 1994,/works/OL2730196W?edition=ia%3Asciencecraftsfor00dieh,/authors/OL399839A/Gwen_Diehn,//covers.openlibrary.org/b/olid/OL1427928M-M.jpg,"Publish Date 1994|Publisher  Sterling,              Lark Books|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,5 Want to read|0 Currently reading|0 Have read
Todo Lo Que Necesitas Saber Sobre Las Enfermedades De Transmisi-N Sexual (Todo Lo Que Necesitas Saber / Need to Know (Spanish)),Samuel G. Woods,juvenile_literature,First published in 2002,/works/OL1808013W?edition=ia%3Atodoloquenecesit0000wood,/authors/OL216871A/Samuel_G._Woods,//covers.openlibrary.org/b/olid/OL11428314M-M.jpg,"Publish Date July 2002|Publisher  Rosen Publishing Group,              Buenas Letras|Language Spanish|Pages 64",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Tristan Strong Punches a Hole in the Sky,Kwame Mbalia,juvenile_literature,First published in 2019,/works/OL20454367W?edition=ia%3Atristanstrongpun0000mbal,/authors/OL7972377A/Kwame_Mbalia,//covers.openlibrary.org/b/olid/OL27679202M-M.jpg,"Publish Date 2019|Publisher  Rick Riordan Presents,              Disney-Hyperion|Pages 482",amazing   Read more Read less,22 Want to read|1 Currently reading|0 Have read
Morning light,Margaret Merrifield,juvenile_literature,First published in 1995,/works/OL2287944W?edition=ia%3Alalueurdumatin0000merr,/authors/OL300676A/Margaret_Merrifield,//covers.openlibrary.org/b/olid/OL21546637M-M.jpg,Publish Date 1995|Publisher  Héritage|Language French|Pages 32,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Star Wars: Are Ewoks Scared of Stormtroopers?,Catherine Saunders,juvenile_literature,First published in 2013,/works/OL20370794W?edition=ia%3Astarwarslegendar0000saun_b8x4,/authors/OL5376915A/Catherine_Saunders,//covers.openlibrary.org/b/olid/OL27877364M-M.jpg,Publish Date 2013|Publisher  Dorling Kindersley Limited|Language English|Pages 48,"Are Ewoks Scared of Storm Troopers? It's the question on everyone's minds! Now, young Star Wars fans can find out in this all-new Level 1 Star Wars DK Reader.    5-7 Yrs. / Gr. K-2: Level 1 Star Wars DK Readers are read-together stories for children just beginning to learn to read. These stories use short, simple sentences, simple vocabulary, word repetition and large type to facilitate learning. Strong visual clues, together with special picture dictionary boxes, are also used to help with new words in lively stories featuring Star Wars characters that are familiar to young children.  Packed with full-color photographs and engaging, age-appropriate stories, Star Wars DK Reader ebooks introduce young children to a life-long love of reading. These amazing stories of the Star Wars universe are guaranteed to capture children's interest while developing their reading skills. Star Wars DK Readers are also perfect for reading together!   Read more Read less",5 Want to read|1 Currently reading|0 Have read
Ernie and Bert's red book,Maureen Harris,juvenile_literature,First published in 1987,/works/OL11318488W,/authors/OL4754470A/Maureen_Harris,//covers.openlibrary.org/b/olid/OL14958467M-M.jpg,Publish Date 1987|Publisher  Oxford University Press|Language English|Pages 92,"Ernie and Bert's Red Book provides high-intermediate level students of English with information and practice in skills necessary for them to succeed in their content area classes. Lessons feature social studies, science, math, and cultural topics. Students also learn about using prefixes, suffixes, homonyms, the dictionary, the encyclopedia, charts, and maps.    The focus is on all four language skills. Children will develop their reading, writing, listening, and speaking abilities in English through stories, conversations, songs, chants, and poems all based on illustrations and photographs in the book. By the end of the Red Book, children are reading detailed stories, writing reports, and working in groups to make judgments about situations.    As in the other stages of Open Sesame, the curriculum moves from topic to function to structure. As stated above, the topics relate to subjects students are studying in their regular classes. The functions and structures reviewed and introduced are ones that help children convey information on the particular topics.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
The mythology of Mexico and Central America,John Bierhorst,juvenile_literature,First published in 1990,/works/OL453277W?edition=ia%3Amythologyofmexic00bier,/authors/OL25559A/John_Bierhorst,//covers.openlibrary.org/b/olid/OL1854143M-M.jpg,Pages 239,"Discusses the mythology from Indians of various regions of Mexico and Central America, describing origins, comparing the similar tales, and presenting some of the myths themselves.   Read more Read less",3 Want to read|0 Currently reading|0 Have read
The Scientist in the Crib: What Early Learning Tells Us About the Mind,Alison Gopnik,juvenile_literature,First published in 2000,/works/OL3256837W?edition=ia%3Ascientistincribw00gopn,/authors/OL530655A/Alison_Gopnik,//covers.openlibrary.org/b/olid/OL17044687M-M.jpg,Publish Date 2001|Publisher  Perennial|Language English|Pages 279,This edition doesn't have a description yet. Can you add one?,15 Want to read|1 Currently reading|0 Have read
Egypt,Ali Brownlie Bojang,juvenile_literature,First published in 2012,/works/OL20940725W?edition=ia%3Aegypt0000brow,/authors/OL20367A/Ali_Brownlie_Bojang,//covers.openlibrary.org/b/olid/OL28370928M-M.jpg,Publish Date 2012|Publisher  Franklin Watts|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Coping with loss,Anita Naik,juvenile_literature,First published in 2009,/works/OL5720804W?edition=ia%3Acopingwithlossli0000naik,/authors/OL1391301A/Anita_Naik,//covers.openlibrary.org/b/olid/OL22796153M-M.jpg,Publish Date 2009|Publisher  Crabtree Pub.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What's so bad about gasoline?,Anne F. Rockwell,juvenile_literature,First published in 2009,/works/OL14853892W?edition=ia%3Awhatssobadaboutg00rock,/authors/OL20754A/Anne_F._Rockwell,//covers.openlibrary.org/b/olid/OL16365748M-M.jpg,"Publish Date 2009|Publisher  Collins,              HarperCollins,              Harpercollins|Language English|Pages 40",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Bible Promises For A Little Girl,Mary Joslin,juvenile_literature,First published in 2014,/works/OL17429733W?edition=ia%3Abiblepromisesfor0000josl_h2s9,/authors/OL20611A/Mary_Joslin,//covers.openlibrary.org/b/olid/OL26012839M-M.jpg,Publish Date 2014|Publisher  Lion Hudson Plc,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bible Promises For A Little Boy,Mary Joslin,juvenile_literature,First published in 2014,/works/OL17439777W?edition=ia%3Abiblepromisesfor0000josl,/authors/OL20611A/Mary_Joslin,//covers.openlibrary.org/b/olid/OL26023549M-M.jpg,Publish Date 2014|Publisher  Lion Hudson Plc,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Courage & defiance,Deborah Hopkinson,juvenile_literature,First published in 2015,/works/OL20006826W,/authors/OL30940A/Deborah_Hopkinson,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Scholastic, Incorporated|Language English|Pages 339","When the Nazis invaded Denmark on Tuesday, April 9, 1940, the people of this tiny country to the north of Germany awoke to a devastating surprise. The government of Denmark surrendered quietly, and the Danes were ordered to go about their daily lives as if nothing had changed. But everything had changed.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The teen girl's survival guide,Lucie Hemmen,juvenile_literature,First published in 2015,/works/OL19753035W,/authors/OL7106836A/Lucie_Hemmen,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  New Harbinger|Language English|Pages 187,"een expert and long-time therapist Lucie Hemmen gathers 10 key ways teen girls can find social success, helping them grow into a strong sense of self-knowledge and self-appreciation as a platform for succeeding in their social world.   Read more Read less",3 Want to read|0 Currently reading|0 Have read
"Perrine's literature--structure, sound and sense--Ninth edition",Thomas R. Arp,juvenile_literature,First published in 2005,/works/OL19504525W?edition=ia%3Aperrinesliteratu0009unse_b9o3,/authors/OL548516A/Thomas_R._Arp,//covers.openlibrary.org/b/olid/OL3480185M-M.jpg,Publish Date 2006|Publisher  Thomson Wadsworth|Language English|Pages 1700,"Fifty years ago, Laurence Perrine pioneered a new and better approach to teaching literature. That breakthrough has made his unique textbooks best-selling favorites for generations. Now, Perrine's straightforward answers to tough questions, diverse and exciting example pieces, and step-by-step guides to understanding and appreciating literature have been updated for today's students.  The perfect all-purpose resource for courses emphasizing literature, Perrine's Literature covers fiction, poetry, and drama, and is designed to develop the essential skills required for success in almost any college class: critical reading, careful analysis, and effective writing.   Read more Read less",4 Want to read|0 Currently reading|0 Have read
Clara Barton: Civil War hero & American Red Cross founder,Susan E. Hamen,juvenile_literature,First published in 2010,/works/OL9960524W?edition=ia%3Aclarabartoncivil0000hame,/authors/OL3927754A/Susan_E._Hamen,//covers.openlibrary.org/b/olid/OL24574258M-M.jpg,"Publish Date 2010|Publisher  ABDO Pub.,              ABDO Publishing Company|Language English|Pages 112",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Oxford Connections,James Driver,juvenile_literature,First published in 2003,/works/OL9331437W,/authors/OL3377507A/James_Driver,//covers.openlibrary.org/b/olid/OL10139429M-M.jpg,"Publish Date May 8, 2003|Publisher  Oxford University Press|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
George W. Bush,Ann Gaines,juvenile_literature,First published in 2001,/works/OL111963W?edition=ia%3Ageorgewbushourf000gain,/authors/OL20384A/Ann_Gaines,//covers.openlibrary.org/b/olid/OL3937491M-M.jpg,Publish Date 2002|Publisher  Child's World|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
